chembl_id,canonical_smiles
CHEMBL6750,CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
CHEMBL266732,Fc1ccccc1Cn1cnc2c(NC3CCC3)ncnc21
CHEMBL6671,CC1(C)N=C(N)N=C(N)N1c1cccc(OCCCCOc2cccc(C(F)(F)F)c2)c1
CHEMBL6725,Cc1oc2c(C)c3oc(=O)cc(C)c3cc2c1CNCCO
CHEMBL6859,CCCOc1noc2c1CNCC2.Cl
CHEMBL6702,CC(C)Oc1noc2c1CNCC2.Cl
CHEMBL17,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
CHEMBL266573,COc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL263078,C[C@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2.Cl
CHEMBL6620,COc1cc(C(F)(F)F)c(OC)cc1CC(C)N
CHEMBL269001,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
CHEMBL6607,COc1cc(CC(C)N)c(OC)cc1Br
CHEMBL267037,COc1ccc(CC(=O)O)cc1-c1ccc(Cl)cc1
CHEMBL267038,NC1=NC(C(F)(F)F)CCC1
CHEMBL268914,CC1(C)N=C(N)N=C(N)N1c1cccc(C#N)c1
CHEMBL6860,CCCCOc1noc2c1CNCC2.Cl
CHEMBL6680,CCOc1noc2c1CNCC2.Cl
CHEMBL18,CCOc1ccc2nc(S(N)(=O)=O)sc2c1
CHEMBL268985,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OCc1ccccc1
CHEMBL265570,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OCc1ccc([N+](=O)[O-])cc1
CHEMBL6655,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(Br)cc2C1=O
CHEMBL6826,CN1Cc2c(C(=O)OCCC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O
CHEMBL6827,CNc1ncnc2c1ncn2Cc1cccc(O)c1
CHEMBL427797,COc1ccc(CC(=O)O)c(-c2ccc(Cl)cc2)c1
CHEMBL6988,COc1cc(-c2ccc(Cl)cc2)ccc1CC(=O)O
CHEMBL6851,C=C1[C@@H](OC(=O)/C=C/c2ccccc2)CC[C@@]2(C)[C@@H](O)[C@H](O)C3=C(C)C(=O)C[C@@H]([C@@H](OC(C)=O)[C@H]12)C3(C)C
CHEMBL6672,COc1ccc(-c2ccc(Cl)cc2)cc1CC(=O)O
CHEMBL267498,COc1c2occc2c(CN(C)C)c2ccc(=O)oc12.Cl
CHEMBL6724,Nc1ccc(S(N)(=O)=O)cc1Br
CHEMBL6853,Nc1ccc(S(N)(=O)=O)cc1F
CHEMBL266242,[O-][n+]1cc(N2CCNCC2)nc2ccccc21
CHEMBL266301,CC(CN1CCCCC1)OC(=O)C1CCCCN1C(=O)C(=O)C(C)(C)C
CHEMBL417,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1
CHEMBL216758,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1C[C@H](NC(=O)OCC2=C(C(=O)OC(C)(C)C)N3C(=O)/C(=C/OC(=O)C(C)(C)C)[C@@H]3S(=O)(=O)C2)[C@@H](O)[C@H](C)O1
CHEMBL6864,COc1c(CC(=O)O)cccc1-c1ccc(Cl)cc1
CHEMBL6693,Nc1nc(N)c2c(S(=O)(=O)c3ccc4ccccc4c3)cccc2n1
CHEMBL266318,COc1c2occc2c(C[N+](C)(C)C)c2ccc(=O)oc12.[Cl-]
CHEMBL267220,CC(CCc1ccccc1)NCC(O)COc1ccc(CCOCC2CCC2)cc1
CHEMBL266302,Fc1ccccc1Cn1cnc2c(NCC3CC3)ncnc21
CHEMBL6683,CC(CN1CCCCC1)OC(=O)[C@@H]1CCCN1C(=O)C(=O)c1ccccc1
CHEMBL19,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1
CHEMBL6643,CC1(C)CCN=C(N)C1
CHEMBL6933,Nc1ncnc2ccc(Sc3ccc4ccccc4c3)cc12
CHEMBL266025,CC1(C)N=C(N)N=C(N)N1c1cccc(OCCOc2ccccc2)c1
CHEMBL6637,C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)cc1
CHEMBL418,Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O
CHEMBL267639,CC(C)(C)Nc1ncnc2c1ncn2Cc1ccccc1F
CHEMBL7059,CC(C)Nc1ncnc2c1ncn2Cc1ccccc1F
CHEMBL7005,CC1(C)N=C(N)N=C(N)N1c1ccc(F)cc1
CHEMBL6760,CCCC1CCCC(N)=N1
CHEMBL268294,CNC1=NCCCC1
CHEMBL6793,CN1Cc2c(C(=O)OCC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O
CHEMBL7069,CCC(CC)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2
CHEMBL6962,CCCCc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL268652,CNc1ncnc2c1ncn2Cc1ccccc1C(F)(F)F
CHEMBL6889,CN(C)c1ncnc2c1ncn2Cc1ccccc1
CHEMBL415476,CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OCc3ccccc3)[C@]3(O)CC(OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2OCOCCO
CHEMBL7133,NC1=NC(C2CCCCC2)CCC1
CHEMBL268312,NC1=NCCC(C(F)(F)F)C1
CHEMBL7288,COc1cc(CC(=O)O)ccc1-c1ccc(Cl)cc1
CHEMBL6854,CNc1ncnc2c1ncn2Cc1cccc(F)c1F
CHEMBL267499,CC1(C)N=C(N)N=C(N)N1c1cccc(F)c1
CHEMBL268310,Nc1nc(N)c2cc(NC(=O)Cc3ccc(Cl)cc3)ccc2n1
CHEMBL419,NCc1ccc(S(N)(=O)=O)cc1
CHEMBL266087,CC1=C(C(=O)OC(C)(C)C)N2C(=O)[C@H](Cl)[C@H]2S(=O)(=O)C1
CHEMBL7092,Nc1ccc(S(N)(=O)=O)cc1Cl
CHEMBL269381,CN(C)c1ncnc2c1ncn2Cc1c(F)cccc1Cl
CHEMBL6887,Fc1ccccc1Cn1cnc2c(N3CCC3)ncnc21
CHEMBL268614,CN(c1ncnc2c1ncn2Cc1ccccc1F)C1CC1
CHEMBL269357,Cc1c(NC(=O)CSc2ccc3ccccc3c2)ccc2nc(N)nc(N)c12
CHEMBL7205,Cc1oc(-c2ccc(OC(F)(F)F)cc2)nc1COc1cccc(C(C)CCn2oc(=O)[nH]c2=O)c1
CHEMBL7204,NNc1ccc(S(N)(=O)=O)cc1
CHEMBL21,Nc1ccc(S(N)(=O)=O)cc1
CHEMBL6902,CC(C)NCC(O)COc1ccc(C[S+]([O-])CC2CC2)cc1
CHEMBL267877,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(=C/Cn2oc(=O)[nH]c2=O)c2ccc(F)cc2)c1
CHEMBL6803,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(=C/Cn2oc(=O)[nH]c2=O)Cc2ccccc2)c1
CHEMBL7091,CC1CCc2nc(N)nc(N)c2C1
CHEMBL6804,CC(=O)Nc1nc(O)c2ccccc2n1
CHEMBL268811,CCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL6771,CC1(C)N=C(N)N=C(N)N1c1cccc(OCCCCOc2ccccc2)c1
CHEMBL267167,CC1CCCN=C1N
CHEMBL6808,CC1CCN=C(N)C1
CHEMBL269330,CC1CCC(N)=NC1
CHEMBL268440,CN(C)CCn1c(=O)c(N2CCNCC2)nc2ccccc21
CHEMBL6518,CCCCCCCC/C(=C/Cn1oc(=O)n(CC(=O)O)c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL203751,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(=C/Cn2oc(=O)n(CC(=O)O)c2=O)c2ccccc2)c1
CHEMBL6844,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(=C/Cn2oc(=O)[nH]c2=O)c2ccccc2)c1
CHEMBL6845,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2ccccn2)c1
CHEMBL267740,CCCCc1oc2ccccc2c1Cc1cccc(/C(C)=C/Cn2oc(=O)[nH]c2=O)c1
CHEMBL265665,CCCCCCCC/C(=C\Cn1oc(=O)n(CC(=O)O)c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL6815,Nc1nc(O)c2cc(Sc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL427605,Nc1nc(N)c2c(Sc3ccc(Cl)c(Cl)c3)cccc2n1
CHEMBL6772,Nc1nc(N)c2c(Cl)c(Cl)ccc2n1
CHEMBL414183,CN1CCN(c2nc3ccccc3nc2O)CC1
CHEMBL266303,Cn1c(=O)c(N2CCNCC2)nc2ccccc21
CHEMBL6891,CC(CN1CCCCC1)OC(=O)C1CCCCN1C(=O)C(=O)c1ccccc1
CHEMBL7136,CC(=O)Nc1nc(O)c2cc(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1
CHEMBL267617,Nc1nc(N)c2cc(CNC(=O)Cc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL7153,Nc1nc(S)nc2ccccc12
CHEMBL414184,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C=C/Cn2oc(=O)[nH]c2=O)c1
CHEMBL6948,CC1(C)N=C(N)N=C(N)N1c1cccc(C(F)(F)F)c1
CHEMBL266761,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL6949,Cc1c(NC(=O)Cc2ccc(Cl)cc2)ccc2nc(N)nc(N)c12
CHEMBL266129,CC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCS(=O)(=O)c1ccccc1
CHEMBL267637,C/C(=C\C(C)n1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL428658,Nc1nc(N)c2cc(S(=O)(=O)c3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL6741,CC1(C)N=C(N)N=C(N)N1c1ccc(Br)cc1
CHEMBL6742,CC1(C)N=C(N)N=C(N)N1c1ccccc1
CHEMBL420,N=C(N)N/N=C/c1c(Cl)cccc1Cl
CHEMBL6871,C[C@@H](N)Cc1c2ccoc2cc2ccoc12.Cl
CHEMBL268542,C[C@H](N)Cc1c2c(c(C(F)(F)F)c3c1OCC3)OCC2.Cl
CHEMBL268072,C[C@@H](N)Cc1c2c(cc3c1OCC3)OCC2.Cl
CHEMBL6947,C/C(Cn1oc(=O)[nH]c1=O)=C(/C)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL7137,COc1cc2cc3c(O)ncnc3nc2cc1OC
CHEMBL414400,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
CHEMBL7253,COc1ccc(-c2ccc(Cl)cc2)c(CC(=O)O)c1
CHEMBL6937,COc1cc(CC(=O)O)cc(-c2ccc(Cl)cc2)c1
CHEMBL266902,CC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL6765,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccccc3)oc2C)c1
CHEMBL6982,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(=C/Cn2oc(=O)[nH]c2=O)C2CCCCC2)c1
CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
CHEMBL6967,Nc1nc(O)c2cc(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1
CHEMBL7079,Clc1ccc2ncc(N3CCNCC3)nc2c1
CHEMBL267372,COc1c2occc2c(CN(C(C)C)C(C)C)c2ccc(=O)oc12.Cl
CHEMBL421,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
CHEMBL7314,CCCC/C(=C\Cn1oc(=O)n(CC(=O)O)c1=O)c1cccc(OCc2cc(Cl)cc(Cl)c2)c1
CHEMBL7102,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3cccc(C(F)(F)F)c3)ccc2n1
CHEMBL6755,CC(=O)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL6812,Cc1c(NC(=O)Cc2ccc(Cl)c(Cl)c2)ccc2nc(N)nc(N)c12
CHEMBL268414,CC1(C)N=C(N)N=C(N)N1c1cccc(I)c1
CHEMBL266903,COc1c2occc2c(CN(C)CCO)c2ccc(=O)oc12.Cl
CHEMBL269235,Cc1c(NC(=O)Cc2cccc(Br)c2)ccc2nc(N)nc(N)c12
CHEMBL6552,Nc1nc(N)c2c(S(=O)(=O)c3ccc(Cl)c(Cl)c3)cccc2n1
CHEMBL6613,CCOC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL268456,Cc1ccc2nc(N)nc(N)c2c1
CHEMBL428478,CC1(C)N=C(N)N=C(N)N1c1ccc(S(N)(=O)=O)cc1
CHEMBL7000,Nc1nc(O)c2cc(S(=O)(=O)c3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL268088,CC1(C)N=C(N)N=C(N)N1c1cccc(Br)c1
CHEMBL7435,CCCCOc1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL268089,Nc1nc(N)c2cc(Sc3cccc(C(F)(F)F)c3)ccc2n1
CHEMBL268587,C[C@H](N)Cc1c2c(cc3c1OCC3)OCC2.Cl
CHEMBL7482,COc1noc2c1CN(Cc1ccccc1)CC2.Cl
CHEMBL269317,Nc1nc(N)c2c(n1)CCCC2
CHEMBL7416,Cc1cccc2nc(N)nc(O)c12
CHEMBL7101,Nc1nc(O)c2c(Cl)cccc2n1
CHEMBL7315,Cc1c(NC(=O)Cc2ccc(Br)cc2)ccc2nc(N)nc(N)c12
CHEMBL7316,Sc1nc(S)c2cc(Sc3ccc4ccccc4c3)ccc2n1
CHEMBL7275,Nc1nc(N)c2cc(C=O)ccc2n1
CHEMBL7120,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(I)=C/Cn2oc(=O)[nH]c2=O)c1
CHEMBL6915,CCC(NC(=O)C(CS)C(C)c1ccccc1)C(=O)O
CHEMBL428302,CNc1ncnc2c1ncn2Cc1ccccc1C
CHEMBL6956,CNc1ncnc2c1ncn2Cc1ccccc1Cl
CHEMBL268616,Fc1ccccc1Cn1cnc2c(NC3CC3)ncnc21
CHEMBL414204,CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2cc(Cl)cc(Cl)c2)c1
CHEMBL415481,CC/C(=C/Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL7191,CC1(C)N=C(N)N=C(N)N1c1ccc(OCc2ccccc2)cc1
CHEMBL7106,Nc1nc(N)c2c(Cl)c(NC(=O)COc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL6466,O=c1ccc2ccccc2o1
CHEMBL6673,C/C(Cn1oc(=O)[nH]c1=O)=C(\C)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL6773,Nc1ncnc2c1ncn2Cc1ccccc1F
CHEMBL6774,Br.CCN(CC)CCCOc1c2occc2cc2ccc(=O)oc12
CHEMBL267143,CCCC/C(=C\Cn1oc(=O)n(CC(=O)O)c1=O)c1cccc(Oc2cc(Cl)cc(Cl)c2)c1
CHEMBL6979,Nc1nc(N)c2cc([S+]([O-])c3ccc4ccccc4c3)ccc2n1
CHEMBL267218,Nc1nc(N)c2cc(C(=O)NC(CCC(=O)O)C(=O)O)ccc2n1
CHEMBL6877,Nc1nc(N)c2cc(Sc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL6929,Nc1nc(S)c2cc(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1
CHEMBL7246,N#Cc1ccc2nc(N)nc(N)c2c1
CHEMBL268354,Nc1nc(N)c2ccccc2n1
CHEMBL266941,CC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1
CHEMBL6549,Nc1nc(N)c2cc(Br)ccc2n1
CHEMBL266874,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C=C/C(C)n2oc(=O)[nH]c2=O)c1
CHEMBL7222,Cc1ccc2nc(N)nc(O)c2c1
CHEMBL7357,CC1(C)N=C(N)N=C(N)N1c1cccc(OCc2ccccc2)c1
CHEMBL7358,Nc1nc(N)c2cc(CNC(=O)c3cccc(C(F)(F)F)c3)ccc2n1
CHEMBL7359,CNc1ncnc2c1ncn2Cc1ccccc1F
CHEMBL23,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
CHEMBL24,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O
CHEMBL7035,CC1(C)N=C(N)N=C(N)N1c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1
CHEMBL6941,Nc1nc(S)c2ccccc2n1
CHEMBL7272,CCOC(=O)CCC(NC(=O)c1ccc2nc(N)nc(N)c2c1)C(=O)OCC
CHEMBL7167,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(/C(=C/Cn2oc(=O)[nH]c2=O)C(C)(C)C)c1
CHEMBL7071,CNc1ncnc2c1ncn2Cc1ccc(F)cc1
CHEMBL7072,CNc1ncnc2c1ncn2Cc1ccc([N+](=O)[O-])cc1
CHEMBL6917,CN(C)c1ncnc2c1ncn2Cc1ccccc1F
CHEMBL6989,Cc1c(C(=O)NC(CCC(=O)O)C(=O)O)ccc2nc(N)nc(O)c12
CHEMBL414203,CCOC(=O)CCC(NC(=O)c1ccc2nc(N)nc(O)c2c1)C(=O)OCC
CHEMBL265673,Cc1c(NC(=O)CCc2ccc(Cl)cc2)ccc2nc(N)nc(N)c12
CHEMBL6796,Oc1ncnc2c1Cc1ccccc1N2
CHEMBL6976,COc1cc2c(cc1OC)Nc1ncn(C)c(=O)c1C2
CHEMBL266472,C/C(=C\C=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccccc3)oc2C)c1
CHEMBL7046,C/C(=C\Cc1nnn[nH]1)c1cccc(OCc2nc(-c3ccc(OC(F)(F)F)cc3)oc2C)c1
CHEMBL6832,Fc1ccccc1Cn1cnc2c(N3CCCC3)ncnc21
CHEMBL267269,Cc1cccc2nc(N3CCNCC3)cnc12
CHEMBL6833,CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OC(C)CN1CCCCC1
CHEMBL6905,Nc1nc(O)nc2ccc(Sc3ccc4ccccc4c3)cc12
CHEMBL6906,Nc1nc(N)c2c(Cl)c(NC(=O)CCc3ccc(Cl)cc3)ccc2n1
CHEMBL7152,CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2-c2ccccc2)c1
CHEMBL7083,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2noc(-c3ccccc3)n2)c1
CHEMBL6914,C/C(=C\c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1)Cn1oc(=O)[nH]c1=O
CHEMBL266638,Nc1nc(N)c2c(Cl)c(Br)ccc2n1
CHEMBL6975,Nc1nc(N)c2c(CSc3ccc4ccccc4c3)cccc2n1
CHEMBL414016,CC(C)CC(=O)C(=O)N1CCCCC1C(=O)OC(C)CN1CCCCC1
CHEMBL7209,CC(C)NCC(O)COc1ccc(CCCOCC2CCC2)cc1.O=C(O)C(=O)O
CHEMBL415478,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(CCCn2oc(=O)[nH]c2=O)c1
CHEMBL267971,Nc1nc(O)c2ccc(C(F)(F)F)cc2n1
CHEMBL6993,Nc1nc2ccccc2c(=O)[nH]1
CHEMBL7050,Nc1nc(N)c2cc(Sc3ccc4ccccc4c3)ccc2n1
CHEMBL6666,CN(C)C(=O)c1cccc(COc2ccc(N3C(N)=NC(N)=NC3(C)C)cc2Cl)c1
CHEMBL415291,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCCc2nc(-c3ccccc3)oc2C)c1
CHEMBL266734,CC1(C)N=C(N)N=C(N)N1c1cccc(S(N)(=O)=O)c1
CHEMBL6510,CCCCCCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL267376,CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)NCc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(C)C)C(=O)O
CHEMBL7011,Nc1nc(O)c2cc(C(=O)NC(CCC(=O)O)C(=O)O)ccc2n1
CHEMBL266128,Nc1ncnc2ccccc12
CHEMBL414017,Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL7077,Cc1cccc2nc(N)nc(N)c12
CHEMBL6759,Oc1nc(S)nc2ccc(Sc3ccc4ccccc4c3)cc12
CHEMBL7016,CCC/C(=C/Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1
CHEMBL6900,C=C(C)c1cc2c3c(ccc2o1)[C@@H]1COc2cc(O)ccc2[C@@H]1O3
CHEMBL422,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
CHEMBL6940,Nc1nc(N)c2cc(NC(=O)Cc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL6942,Cc1c(NC(=O)C(Sc2ccc3ccccc3c2)C(C)C)ccc2nc(N)nc(N)c12
CHEMBL269511,Nc1nc(O)c2c(S(=O)(=O)c3ccc4ccccc4c3)cccc2n1
CHEMBL7051,CC/C(=C\c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1)n1oc(=O)[nH]c1=O
CHEMBL26,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
CHEMBL268313,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12
CHEMBL7118,N#Cc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL7048,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2-c2ccccc2)c1
CHEMBL7049,Cc1c(NC(=O)Cc2ccc3ccccc3c2)ccc2nc(N)nc(N)c12
CHEMBL7176,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3ccc4ccccc4c3)ccc2n1
CHEMBL7084,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(COc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1
CHEMBL6990,Nc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL267471,CC[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(CC)CC
CHEMBL7421,CC[C@@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1CC
CHEMBL267003,c1ccc2c(c1)CNCN2
CHEMBL7422,Cc1c(C(=O)NC(CCC(=O)O)C(=O)O)ccc2nc(N)nc(N)c12
CHEMBL7481,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3cccc(Br)c3)ccc2n1
CHEMBL6885,Nc1ccc2nc(N)nc(N)c2c1
CHEMBL6928,Nc1nc(N)c2c(Cl)c(NC(=O)Cc3ccc(Cl)cc3)ccc2n1
CHEMBL423,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
CHEMBL269589,Nc1ncnc2ccc([S+]([O-])c3ccc4ccccc4c3)cc12
CHEMBL7497,CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(Oc2cc(Cl)cc(Cl)c2)c1
CHEMBL7498,CCCC/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(Oc2ccc(C)cc2)c1
CHEMBL6954,CN1CCCN=C1S
CHEMBL7189,Nc1nc(N)c2c(Cl)c(NC(=O)COc3ccc4ccccc4c3)ccc2n1
CHEMBL7490,Cc1c(NC(=O)COc2ccc3ccccc3c2)ccc2nc(N)nc(N)c12
CHEMBL428491,CCOC(=O)CCC(NC(=O)c1ccc2nc(N)nc(O)c2c1C)C(=O)OCC
CHEMBL424,O=C(O)c1ccccc1O
CHEMBL7043,CC(C)NCC(O)COc1ccc(CCSCC2CCC2)cc1
CHEMBL7085,CC(=O)NCc1cccc(CN)c1
CHEMBL267742,CC(=O)c1cc2c3c(ccc2o1)[C@@H]1COc2cc(O)ccc2[C@@H]1O3
CHEMBL6932,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1cccc(C2(C)CC2Cn2oc(=O)[nH]c2=O)c1
CHEMBL6686,Nc1nc(S)c2cc(Sc3ccc4ccccc4c3)ccc2n1
CHEMBL6687,Nc1nc(N)c2cc(NC(=O)CCc3ccc(Cl)cc3)ccc2n1
CHEMBL425,O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O
CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12
CHEMBL267373,NC(=O)c1ccccc1
CHEMBL7163,CCNc1cccnc1N1CCN(C(=O)c2cc3ccccc3o2)CC1
CHEMBL7164,O=C(c1cc2ccccc2[nH]1)N1CCN(c2ncccc2[N+](=O)[O-])CC1
CHEMBL6925,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1ccc2oc(Cn3oc(=O)[nH]c3=O)cc2c1
CHEMBL7403,Nc1nc(N)c2cc(NC(=O)Cc3ccc4ccccc4c3)ccc2n1
CHEMBL7350,CCc1nc(O)c2c(n1)Nc1ccccc1C2
CHEMBL7404,CCN1c2ccccc2Cc2c(O)ncnc21
CHEMBL7223,C/C(=C\CC1OC(=O)NC1=O)c1cccc(OCc2nc(-c3ccc(OC(F)(F)F)cc3)oc2C)c1
CHEMBL267973,CCNc1cccnc1N1CCN(C(=O)c2cc3ccccc3oc2=O)CC1
CHEMBL6995,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
